time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
159.715389,-0.0236,0.0286,-0.1489,0.153
159.727070,0.0057,0.0169,-0.1489,0.150
159.733323,0.0109,0.0099,-0.1368,0.138
159.746505,0.0014,0.0029,-0.1296,0.130
159.753569,0.0089,0.0108,-0.0983,0.099
159.767027,0.0304,0.0278,-0.0959,0.104
159.773255,0.0205,0.0207,-0.0959,0.100
159.784766,0.0054,0.0282,-0.1150,0.119
159.795603,-0.0095,0.0208,-0.1295,0.131
159.807553,-0.0048,0.0419,-0.1199,0.127
159.814717,-0.0050,0.0344,-0.1105,0.116
159.823619,0.0019,0.0245,-0.1249,0.127
159.833690,0.0136,0.0170,-0.1297,0.132
159.847227,-0.0107,0.0193,-0.1322,0.134
159.853449,-0.0032,0.0169,-0.1322,0.133
159.868026,-0.0103,0.0121,-0.1202,0.121
159.873408,-0.0000,-0.0021,-0.1297,0.130
159.887843,0.0172,0.0271,-0.1392,0.143
159.895437,0.0173,0.0226,-0.1319,0.135
159.903668,0.0173,0.0271,-0.1368,0.141
159.914142,0.0079,0.0220,-0.1177,0.120
159.929479,0.0103,0.0289,-0.1105,0.115
159.933504,0.0053,0.0242,-0.1105,0.113
159.945902,-0.0068,0.0383,-0.0986,0.106
159.955354,0.0099,0.0237,-0.1011,0.104
159.967044,0.0122,0.0332,-0.1059,0.112
159.973603,0.0119,0.0253,-0.1252,0.128
159.984897,0.0138,0.0056,-0.1445,0.145
159.993999,0.0085,0.0272,-0.1445,0.147
160.006718,0.0155,0.0126,-0.1134,0.115
160.013967,0.0053,0.0202,-0.1205,0.122
160.023639,0.0004,0.0177,-0.1373,0.138
160.033487,0.0123,0.0199,-0.1206,0.123
160.048631,0.0242,0.0149,-0.1158,0.119
160.053332,-0.0122,0.0200,-0.1278,0.130
160.068722,-0.0051,0.0227,-0.1277,0.130
160.076961,-0.0024,0.0225,-0.1182,0.120
160.089699,-0.0115,0.0179,-0.1086,0.111
160.095209,0.0009,0.0130,-0.1205,0.121
160.105587,0.0108,0.0131,-0.1229,0.124
160.114334,0.0110,0.0205,-0.1180,0.120
160.129466,0.0109,0.0154,-0.1253,0.127
160.133818,-0.0061,0.0108,-0.1276,0.128
160.146051,0.0012,0.0042,-0.1275,0.128
160.153782,0.0108,0.0190,-0.1370,0.139
160.167360,0.0132,0.0048,-0.1322,0.133
160.173451,0.0130,0.0102,-0.1321,0.133
160.184342,-0.0160,0.0156,-0.1224,0.124
160.194172,-0.0087,0.0256,-0.1247,0.128
160.206681,0.0132,0.0237,-0.1174,0.121
160.213677,0.0110,0.0359,-0.1294,0.135
160.225479,0.0112,0.0288,-0.1222,0.126
160.234047,-0.0129,0.0356,-0.1294,0.135
160.247128,0.0161,0.0114,-0.1295,0.131
160.253961,0.0234,0.0284,-0.1438,0.148
160.269625,0.0065,0.0189,-0.1246,0.126
160.274406,0.0159,0.0093,-0.1318,0.133
160.291515,0.0133,0.0140,-0.1558,0.157
160.294064,-0.0063,0.0312,-0.1342,0.138
160.303603,0.0104,0.0262,-0.1222,0.125
160.313867,0.0056,0.0307,-0.1103,0.115
160.329396,0.0081,0.0282,-0.1151,0.119
160.333650,0.0076,0.0325,-0.1152,0.120
160.346073,0.0099,0.0251,-0.1248,0.128
160.353729,-0.0021,0.0440,-0.1225,0.130
160.369472,0.0146,0.0439,-0.1177,0.127
160.374148,-0.0095,0.0291,-0.1250,0.129
160.388219,-0.0021,0.0188,-0.1275,0.129
160.395409,0.0051,0.0260,-0.1132,0.116
160.407269,0.0242,0.0163,-0.1228,0.126
160.413362,-0.0021,0.0186,-0.1180,0.119
160.423634,-0.0022,0.0065,-0.1228,0.123
160.433715,0.0024,-0.0009,-0.0917,0.092
160.448602,0.0046,0.0109,-0.0942,0.095
160.455016,-0.0029,0.0369,-0.0990,0.106
160.469752,0.0022,0.0345,-0.1014,0.107
160.473766,0.0145,0.0387,-0.1494,0.155
160.489307,-0.0120,0.0361,-0.1566,0.161
160.494415,-0.0024,0.0167,-0.1614,0.162
160.503686,-0.0163,0.0284,-0.1447,0.148
160.514665,-0.0084,0.0331,-0.1208,0.126
160.528611,-0.0104,0.0328,-0.1495,0.153
160.534105,-0.0095,0.0182,-0.1567,0.158
160.546047,0.0036,-0.0009,-0.1327,0.133
160.555489,-0.0005,0.0185,-0.1183,0.120
160.567000,0.0217,0.0092,-0.1254,0.128
160.573170,0.0100,0.0072,-0.1229,0.123
160.584134,0.0366,0.0196,-0.1156,0.123
160.593805,0.0007,0.0217,-0.1204,0.122
160.606981,-0.0091,0.0195,-0.0917,0.094
160.615253,0.0030,0.0385,-0.0894,0.097
160.623444,-0.0136,0.0215,-0.0870,0.091
160.633455,-0.0065,0.0262,-0.1086,0.112
160.648905,0.0274,0.0307,-0.1086,0.116
160.654190,0.0248,0.0210,-0.1349,0.139
160.667862,0.0101,0.0258,-0.1350,0.138
160.674836,0.0050,0.0235,-0.1373,0.139
160.687001,-0.0052,0.0232,-0.1374,0.139
160.695794,0.0019,0.0161,-0.1374,0.138
160.705157,-0.0197,0.0375,-0.1398,0.146
160.713595,0.0067,0.0255,-0.1399,0.142
160.729077,0.0136,0.0110,-0.1471,0.148
160.734193,0.0163,0.0040,-0.1279,0.129
160.745440,0.0211,0.0186,-0.1063,0.110
160.753460,0.0327,0.0140,-0.1134,0.119
160.767341,0.0035,0.0069,-0.1254,0.126
160.773360,0.0079,0.0311,-0.1182,0.122
160.783726,-0.0208,0.0237,-0.1111,0.115
160.794640,0.0055,0.0335,-0.1158,0.121
160.806876,0.0076,0.0283,-0.1303,0.134
160.813640,0.0192,0.0115,-0.1566,0.158
160.825486,0.0213,0.0234,-0.1471,0.150
160.833412,-0.0006,0.0138,-0.1543,0.155
160.847150,0.0233,0.0139,-0.1399,0.142
160.853669,0.0158,0.0072,-0.1470,0.148
160.867820,0.0131,0.0315,-0.1182,0.123
160.873301,0.0033,0.0291,-0.1134,0.117
160.888252,0.0153,0.0218,-0.1111,0.114
160.894829,-0.0061,0.0217,-0.0943,0.097
160.903670,0.0012,0.0336,-0.1135,0.118
160.914092,0.0013,0.0214,-0.1016,0.104
160.928694,0.0085,0.0262,-0.1207,0.124
160.933622,0.0085,0.0189,-0.1279,0.130
160.945015,-0.0059,0.0093,-0.1255,0.126
160.953633,0.0060,-0.0003,-0.1208,0.121
160.966847,-0.0012,0.0216,-0.1326,0.134
160.975528,-0.0085,0.0263,-0.1207,0.124
160.984896,0.0131,0.0119,-0.1375,0.139
160.993922,0.0131,0.0167,-0.1159,0.118
161.007149,0.0273,0.0356,-0.1040,0.113
161.014195,0.0392,0.0091,-0.1232,0.130
161.023499,0.0168,0.0139,-0.1328,0.135
161.034004,0.0113,0.0069,-0.1280,0.129
161.047427,-0.0061,0.0336,-0.1256,0.130
161.053710,0.0179,0.0286,-0.1376,0.142
161.067499,-0.0040,0.0263,-0.1472,0.150
161.073680,0.0080,0.0142,-0.1208,0.122
161.086877,0.0029,0.0170,-0.1064,0.108
161.094519,0.0004,0.0245,-0.1112,0.114
161.103413,-0.0092,0.0292,-0.1136,0.118
161.113664,0.0053,0.0268,-0.1112,0.114
161.128925,0.0053,0.0194,-0.1280,0.130
161.133571,0.0053,0.0050,-0.1208,0.121
161.147112,-0.0042,0.0263,-0.1232,0.126
161.153475,-0.0015,0.0241,-0.1280,0.130
161.167375,-0.0035,0.0288,-0.1352,0.138
161.173460,0.0011,0.0167,-0.1424,0.143
161.189098,0.0035,0.0166,-0.1472,0.148
161.203001,0.0162,0.0122,-0.1375,0.139
161.207405,-0.0076,0.0199,-0.1254,0.127
161.213866,-0.0097,0.0299,-0.1229,0.127
161.223948,-0.0073,0.0060,-0.1038,0.104
161.233652,0.0005,0.0277,-0.1061,0.110
161.248078,-0.0042,0.0157,-0.1229,0.124
161.253788,-0.0013,0.0110,-0.1180,0.119
161.267985,0.0112,0.0232,-0.1323,0.135
161.273532,0.0069,0.0260,-0.1251,0.128
161.287831,0.0003,0.0407,-0.1345,0.141
161.294994,-0.0019,0.0311,-0.1321,0.136
161.305330,0.0033,0.0140,-0.1442,0.145
161.313350,0.0178,0.0354,-0.1203,0.127
161.328460,0.0178,0.0306,-0.1059,0.112
161.333553,-0.0037,0.0328,-0.1131,0.118
161.344691,0.0132,0.0489,-0.1156,0.126
161.353888,0.0012,0.0287,-0.1182,0.122
161.367195,0.0084,0.0327,-0.1159,0.121
161.373392,-0.0084,0.0317,-0.1185,0.123
161.384469,-0.0107,0.0190,-0.1211,0.123
161.397100,-0.0129,0.0183,-0.1283,0.130
161.407062,0.0045,0.0227,-0.1212,0.123
161.413655,0.0070,0.0298,-0.1164,0.120
161.425698,0.0118,0.0201,-0.1212,0.123
161.433671,-0.0072,0.0006,-0.1333,0.133
161.447664,0.0142,0.0270,-0.1189,0.123
161.453433,0.0070,0.0054,-0.1093,0.110
161.467940,0.0094,0.0125,-0.1237,0.125
161.477238,-0.0025,-0.0085,-0.1308,0.131
161.489808,-0.0046,0.0017,-0.1307,0.131
161.493806,0.0028,0.0098,-0.1329,0.133
161.503835,0.0005,0.0296,-0.1136,0.117
161.515888,0.0030,0.0155,-0.1088,0.110
161.528098,0.0030,0.0420,-0.1207,0.128
161.534354,0.0103,0.0351,-0.1350,0.140
161.546041,0.0103,0.0300,-0.1374,0.141
161.554104,-0.0016,0.0371,-0.1542,0.159
161.567398,0.0202,0.0271,-0.1615,0.165
161.574352,0.0198,0.0124,-0.1472,0.149
161.586097,-0.0045,0.0198,-0.1280,0.130
161.593982,-0.0019,0.0251,-0.1279,0.130
161.608474,0.0008,-0.0035,-0.1207,0.121
161.614204,0.0180,0.0037,-0.1207,0.122
161.624410,0.0254,-0.0127,-0.0967,0.101
161.634108,0.0205,0.0096,-0.1013,0.104
161.647554,0.0056,0.0199,-0.1060,0.108
161.654367,0.0077,0.0320,-0.1012,0.106
161.666489,-0.0048,0.0395,-0.0988,0.106
161.673966,-0.0073,0.0274,-0.1060,0.110
161.688166,0.0021,0.0178,-0.1084,0.110
161.694007,-0.0126,0.0202,-0.1108,0.113
161.703639,0.0063,0.0250,-0.1156,0.118
161.714523,0.0065,0.0152,-0.1300,0.131
161.730236,0.0110,0.0248,-0.1180,0.121
161.733858,0.0062,0.0319,-0.1324,0.136
161.745987,-0.0105,0.0247,-0.1444,0.147
161.754938,0.0087,0.0245,-0.1372,0.140
161.767721,-0.0009,0.0243,-0.1396,0.142
161.774354,0.0040,0.0170,-0.1445,0.146
161.784645,0.0135,0.0168,-0.1254,0.127
161.803091,-0.0152,0.0047,-0.1254,0.126
161.807179,-0.0099,0.0146,-0.1253,0.127
161.814622,-0.0046,0.0196,-0.1204,0.122
161.823680,-0.0230,0.0413,-0.1228,0.132
161.833953,-0.0126,0.0244,-0.1180,0.121
161.848037,0.0050,0.0385,-0.1132,0.120
161.854201,0.0035,0.0260,-0.1156,0.119
161.865681,0.0010,0.0281,-0.1157,0.119
161.875770,0.0105,0.0232,-0.1181,0.121
161.886867,0.0222,0.0328,-0.1277,0.134
161.895721,-0.0017,0.0035,-0.1302,0.130
161.904212,0.0269,0.0154,-0.1230,0.127
161.913362,0.0122,0.0253,-0.1278,0.131
161.929535,-0.0046,0.0276,-0.1350,0.138
161.934666,0.0004,0.0275,-0.1469,0.150
161.946642,0.0053,0.0250,-0.1278,0.130
161.953692,-0.0065,0.0082,-0.1159,0.116
161.969547,0.0008,0.0249,-0.1015,0.104
161.974218,0.0057,0.0200,-0.1278,0.130
161.989029,0.0130,0.0272,-0.1278,0.131
161.994858,0.0058,0.0174,-0.1327,0.134
162.006820,0.0010,0.0172,-0.1399,0.141
162.013934,-0.0087,0.0290,-0.1375,0.141
162.024054,-0.0040,0.0217,-0.1375,0.139
162.033655,0.0205,0.0219,-0.1375,0.141
162.047062,0.0108,0.0123,-0.1208,0.122
162.053473,0.0346,0.0241,-0.1375,0.144
162.067239,0.0035,0.0287,-0.1208,0.124
162.073421,0.0083,0.0142,-0.1017,0.103
162.087802,0.0250,0.0091,-0.1089,0.112
162.095663,0.0029,0.0238,-0.1280,0.130
162.103679,0.0125,0.0189,-0.1209,0.123
162.114378,0.0098,0.0237,-0.1018,0.105
162.129875,0.0119,0.0068,-0.1113,0.112
162.133241,0.0137,0.0120,-0.1233,0.125
162.145144,0.0040,0.0167,-0.1281,0.129
162.153673,-0.0179,0.0026,-0.1256,0.127
162.167219,0.0110,0.0059,-0.1279,0.128
162.174883,0.0014,0.0186,-0.1182,0.120
162.185301,0.0013,0.0233,-0.1254,0.128
162.207493,0.0085,0.0237,-0.1253,0.128
162.209214,0.0108,0.0116,-0.1181,0.119
162.217207,0.0059,0.0258,-0.1110,0.114
162.223990,-0.0205,0.0232,-0.1134,0.118
162.233321,0.0134,0.0543,-0.1326,0.144
162.248315,0.0157,0.0205,-0.1231,0.126
162.253088,0.0012,0.0346,-0.1111,0.116
162.266165,-0.0013,0.0224,-0.1303,0.132
162.273396,0.0058,0.0270,-0.1327,0.136
162.286603,0.0009,0.0268,-0.1232,0.126
162.295912,0.0037,0.0169,-0.1305,0.132
162.303774,0.0036,0.0072,-0.1377,0.138
162.313754,0.0058,0.0118,-0.1305,0.131
162.328435,0.0179,0.0193,-0.1233,0.126
162.333200,-0.0062,0.0263,-0.1209,0.124
162.345931,0.0156,0.0195,-0.1161,0.119
162.354651,-0.0037,0.0241,-0.1233,0.126
162.366789,-0.0040,0.0190,-0.1329,0.134
162.373815,-0.0161,0.0307,-0.1425,0.147
162.385593,-0.0015,0.0258,-0.1258,0.128
162.394233,-0.0033,0.0496,-0.1234,0.133
162.408261,0.0020,0.0371,-0.1187,0.124
162.414430,0.0001,0.0317,-0.1307,0.135
162.423834,-0.0163,0.0312,-0.1237,0.129
162.434282,0.0202,0.0258,-0.1142,0.119
162.448421,0.0033,0.0137,-0.1142,0.115
162.453974,-0.0012,0.0038,-0.1143,0.114
162.464880,0.0034,0.0325,-0.1238,0.128
162.474281,0.0012,0.0156,-0.1071,0.108
162.487302,-0.0079,0.0179,-0.1287,0.130
162.493494,-0.0028,0.0202,-0.1263,0.128
162.504067,-0.0144,0.0226,-0.1478,0.150
162.514337,-0.0042,0.0155,-0.1262,0.127
162.529208,0.0029,0.0105,-0.1166,0.117
162.533745,0.0149,0.0106,-0.1046,0.106
162.544035,0.0122,0.0085,-0.0998,0.101
162.553866,0.0262,0.0064,-0.1190,0.122
162.567555,-0.0007,0.0047,-0.1524,0.152
162.574646,-0.0008,0.0364,-0.1595,0.164
162.586038,0.0087,0.0318,-0.1738,0.177
162.600393,-0.0060,0.0244,-0.1762,0.178
162.606668,0.0157,0.0247,-0.1690,0.172
162.613995,0.0156,0.0347,-0.1546,0.159
162.624379,0.0058,0.0204,-0.1569,0.158
162.634032,0.0227,0.0138,-0.1137,0.117
162.647693,0.0277,0.0042,-0.1041,0.108
162.653692,0.0083,0.0022,-0.1041,0.104
162.663966,0.0225,0.0243,-0.1040,0.109
162.674016,0.0100,0.0173,-0.1159,0.118
162.687373,0.0025,0.0294,-0.1040,0.108
162.693512,0.0027,0.0197,-0.1088,0.111
162.704827,0.0124,0.0219,-0.1016,0.105
162.714097,0.0190,0.0389,-0.0777,0.089
162.729125,0.0325,0.0362,-0.0921,0.104
162.733553,0.0197,0.0263,-0.1018,0.107
162.745960,0.0115,0.0237,-0.1186,0.122
162.753372,0.0177,0.0257,-0.0972,0.102
162.766582,0.0025,0.0349,-0.1237,0.129
162.773556,-0.0005,0.0296,-0.1286,0.132
162.784746,0.0062,0.0122,-0.1359,0.137
162.796342,-0.0059,0.0218,-0.1407,0.142
162.807377,0.0035,0.0194,-0.1311,0.133
162.813564,0.0033,0.0193,-0.1311,0.133
162.823342,0.0174,0.0120,-0.1288,0.130
162.833645,0.0052,0.0071,-0.1264,0.127
162.847428,-0.0141,0.0220,-0.1335,0.136
162.853839,-0.0094,0.0147,-0.1431,0.144
162.867860,-0.0090,0.0245,-0.1502,0.152
162.873514,0.0011,0.0441,-0.1334,0.140
162.886781,0.0061,0.0199,-0.1286,0.130
162.893888,-0.0151,0.0057,-0.1166,0.118
162.905161,0.0115,0.0130,-0.1333,0.134
162.913601,0.0021,0.0158,-0.1500,0.151
162.928748,0.0192,0.0187,-0.1236,0.126
162.933581,0.0073,0.0119,-0.1331,0.134
162.944853,0.0194,0.0077,-0.1114,0.113
162.953864,0.0073,0.0416,-0.1377,0.144
162.966934,0.0335,0.0346,-0.1353,0.144
162.973366,-0.0124,0.0180,-0.1137,0.116
162.983744,-0.0027,0.0346,-0.1161,0.121
163.001594,-0.0002,0.0249,-0.1041,0.107
163.006675,0.0073,0.0178,-0.1041,0.106
163.013649,0.0147,0.0298,-0.1161,0.121
163.024135,0.0004,0.0082,-0.1113,0.112
163.033614,0.0027,0.0441,-0.1209,0.129
163.047061,0.0098,0.0338,-0.1210,0.126
163.053312,0.0002,0.0387,-0.1186,0.125
163.066787,0.0169,0.0268,-0.1281,0.132
163.073578,0.0119,0.0173,-0.1330,0.135
163.087144,0.0093,0.0196,-0.1114,0.114
163.095843,-0.0028,0.0172,-0.1234,0.125
163.103909,0.0091,0.0145,-0.1354,0.136
163.113333,0.0138,0.0456,-0.1330,0.141
163.129639,0.0138,0.0382,-0.1235,0.130
163.133252,-0.0006,0.0285,-0.1211,0.124
163.145739,0.0233,0.0045,-0.1260,0.128
163.154046,-0.0030,0.0188,-0.1307,0.132
163.167531,-0.0077,0.0212,-0.1164,0.119
163.173387,-0.0244,0.0189,-0.1116,0.116
163.183580,0.0261,0.0022,-0.1403,0.143
163.201712,-0.0008,0.0047,-0.1522,0.152
163.207153,-0.0076,0.0221,-0.1114,0.114
163.213423,0.0169,0.0154,-0.1280,0.130
163.224172,0.0000,0.0112,-0.1375,0.138
163.233618,0.0142,0.0208,-0.1232,0.126
163.246996,-0.0003,0.0115,-0.1303,0.131
163.253500,0.0092,0.0258,-0.1638,0.166
163.266419,0.0046,0.0480,-0.1278,0.137
163.275361,0.0098,0.0242,-0.1134,0.116
163.287333,0.0050,0.0264,-0.1302,0.133
163.293992,-0.0022,0.0192,-0.1278,0.129
163.303547,0.0102,0.0266,-0.1301,0.133
163.313664,0.0030,0.0385,-0.1373,0.143
163.328477,-0.0043,0.0410,-0.1254,0.132
163.334387,0.0079,0.0286,-0.1158,0.120
163.345108,0.0081,0.0161,-0.1183,0.120
163.353782,0.0107,0.0156,-0.1423,0.144
163.366691,-0.0108,0.0157,-0.1327,0.134
163.373362,0.0160,0.0184,-0.1327,0.135
163.384793,0.0304,0.0376,-0.1135,0.123
163.402528,0.0011,0.0158,-0.1183,0.119
163.407329,0.0030,0.0255,-0.1256,0.128
163.413432,0.0005,0.0205,-0.1208,0.123
163.423469,0.0101,0.0348,-0.1232,0.128
163.433902,0.0292,0.0205,-0.1232,0.128
163.447840,-0.0050,0.0203,-0.1257,0.127
163.453774,0.0140,0.0345,-0.1377,0.143
163.466599,0.0138,0.0249,-0.1569,0.159
163.473716,0.0017,0.0249,-0.1353,0.138
163.488346,0.0328,0.0104,-0.1401,0.144
163.495305,0.0105,0.0202,-0.1161,0.118
163.504288,0.0076,0.0276,-0.1209,0.124
163.513626,0.0048,0.0205,-0.1114,0.113
163.529004,0.0120,0.0205,-0.1281,0.130
163.533635,-0.0071,0.0276,-0.1114,0.115
163.544025,-0.0214,0.0297,-0.1210,0.126
163.553617,0.0170,0.0224,-0.1258,0.129
163.567735,0.0053,0.0172,-0.0948,0.096
163.573448,0.0099,0.0219,-0.1115,0.114
163.585050,0.0095,0.0219,-0.1091,0.112
163.601359,0.0069,0.0148,-0.1235,0.125
163.608405,0.0116,0.0173,-0.1498,0.151
163.613934,0.0119,0.0054,-0.1450,0.146
163.623860,-0.0049,0.0298,-0.1474,0.150
163.635077,-0.0001,0.0301,-0.1449,0.148
163.647128,-0.0094,0.0328,-0.1352,0.139
163.653519,-0.0089,0.0233,-0.1400,0.142
163.664630,0.0013,0.0283,-0.1399,0.143
163.673649,0.0068,0.0141,-0.1039,0.105
163.687846,-0.0193,-0.0098,-0.1039,0.106
163.704273,0.0319,0.0171,-0.1205,0.126
163.705304,0.0130,0.0341,-0.1013,0.108
163.713817,-0.0017,0.0222,-0.0942,0.097
163.727222,0.0055,0.0459,-0.1038,0.114
163.733919,0.0317,0.0385,-0.1062,0.117
163.744653,-0.0093,0.0406,-0.1110,0.119
163.754431,0.0143,0.0303,-0.1160,0.121
163.767689,-0.0028,0.0347,-0.0946,0.101
163.774049,0.0042,0.0269,-0.1138,0.117
163.784563,0.0063,0.0263,-0.1331,0.136
163.802049,0.0158,0.0265,-0.1378,0.141
163.807644,0.0038,0.0284,-0.1427,0.146
163.815242,0.0062,0.0236,-0.1284,0.131
163.825396,0.0062,0.0356,-0.1379,0.143
163.834093,-0.0009,0.0141,-0.1403,0.141
163.847286,-0.0103,0.0183,-0.1380,0.140
163.854570,0.0209,0.0087,-0.1189,0.121
163.864358,0.0160,0.0038,-0.1237,0.125
163.873887,0.0135,0.0184,-0.1117,0.114
163.887699,0.0038,0.0136,-0.1284,0.129
163.900318,0.0060,0.0164,-0.1236,0.125
163.903976,-0.0036,0.0233,-0.1236,0.126
163.913870,-0.0083,0.0258,-0.1093,0.113
163.927822,0.0180,0.0208,-0.1021,0.106
163.934698,0.0155,0.0182,-0.1237,0.126
163.944874,0.0225,0.0324,-0.1477,0.153
163.954121,0.0199,0.0395,-0.1333,0.140
163.968120,0.0168,0.0299,-0.1429,0.147
163.974315,0.0048,0.0109,-0.1405,0.141
163.986649,0.0144,-0.0058,-0.1334,0.134
164.001871,0.0188,-0.0051,-0.1284,0.130
164.007134,-0.0033,0.0366,-0.1307,0.136
164.013733,0.0133,0.0394,-0.1282,0.135
164.024654,-0.0130,0.0201,-0.1187,0.121
164.033870,0.0135,0.0152,-0.1091,0.111
164.046680,0.0039,0.0175,-0.1211,0.122
164.053446,0.0110,0.0298,-0.1186,0.123
164.063939,0.0087,0.0274,-0.1234,0.127
164.073744,-0.0082,0.0275,-0.1162,0.120
164.087633,-0.0059,0.0274,-0.1139,0.117
164.103161,0.0012,0.0201,-0.1354,0.137
164.105333,0.0060,0.0249,-0.1330,0.135
164.113763,-0.0061,0.0464,-0.1259,0.134
164.127726,0.0156,0.0173,-0.1116,0.114
164.133285,0.0108,0.0316,-0.1235,0.128
164.145484,-0.0013,0.0267,-0.1355,0.138
164.153280,0.0134,0.0261,-0.1165,0.120
164.167843,0.0039,0.0259,-0.1261,0.129
164.182609,0.0279,0.0354,-0.1309,0.138
164.184227,0.0134,-0.0057,-0.1286,0.129
164.196674,-0.0008,0.0279,-0.1310,0.134
164.207170,0.0066,0.0207,-0.1190,0.121
164.213447,0.0138,0.0207,-0.1166,0.119
164.223625,-0.0052,0.0136,-0.1142,0.115
164.233536,-0.0055,0.0260,-0.1357,0.138
164.247955,-0.0051,0.0167,-0.1284,0.130
164.254050,-0.0075,0.0357,-0.1332,0.138
164.263932,-0.0026,0.0333,-0.1308,0.135
164.273886,0.0051,0.0283,-0.1213,0.125
164.287422,-0.0016,0.0184,-0.1356,0.137
164.298660,0.0152,0.0255,-0.1237,0.127
164.304003,-0.0088,0.0183,-0.1381,0.140
164.313412,-0.0011,0.0160,-0.1308,0.132
164.327267,0.0062,0.0258,-0.1260,0.129
164.333740,0.0038,0.0091,-0.1308,0.131
164.344882,0.0090,0.0263,-0.1427,0.145
164.354943,0.0018,0.0217,-0.1402,0.142
164.367141,-0.0078,0.0122,-0.1378,0.139
164.373943,0.0119,0.0152,-0.1233,0.125
164.383458,0.0219,0.0348,-0.1256,0.132
164.401097,0.0150,0.0300,-0.1304,0.135
164.407185,0.0057,0.0372,-0.1112,0.117
164.413601,0.0011,0.0227,-0.1184,0.121
164.423905,-0.0062,0.0224,-0.1137,0.116
164.433630,-0.0012,0.0200,-0.1185,0.120
164.446585,0.0133,0.0223,-0.1257,0.128
164.453619,-0.0058,0.0317,-0.1089,0.114
164.463863,-0.0033,0.0315,-0.1066,0.111
164.485000,-0.0055,0.0243,-0.1233,0.126
164.487184,0.0065,0.0218,-0.1281,0.130
164.503078,0.0089,0.0264,-0.1330,0.136
164.504406,0.0136,0.0167,-0.1354,0.137
164.513785,0.0209,0.0214,-0.1330,0.136
164.529902,-0.0055,0.0288,-0.1282,0.131
164.533400,0.0018,0.0289,-0.1258,0.129
164.544304,0.0164,0.0145,-0.1210,0.123
164.554239,0.0113,0.0145,-0.1138,0.115
164.567626,-0.0029,0.0217,-0.1161,0.118
164.573588,-0.0027,0.0217,-0.1162,0.118
164.583381,-0.0027,0.0121,-0.1282,0.129
164.598418,0.0021,0.0192,-0.1234,0.125
164.607344,-0.0074,-0.0048,-0.1210,0.121
164.613760,-0.0240,0.0245,-0.1185,0.123
164.623823,0.0076,0.0344,-0.1160,0.121
164.633418,0.0174,0.0274,-0.1160,0.120
164.646889,0.0029,0.0274,-0.1375,0.140
164.654997,-0.0038,0.0371,-0.1446,0.149
164.663893,0.0061,0.0227,-0.1542,0.156
164.673664,-0.0032,0.0538,-0.1542,0.163
164.686839,0.0112,0.0322,-0.1494,0.153
164.700609,0.0163,0.0270,-0.1471,0.150
164.703394,0.0165,0.0100,-0.1304,0.132
164.713344,0.0163,0.0053,-0.1136,0.115
164.728295,-0.0001,0.0294,-0.1040,0.108
164.733892,0.0045,0.0031,-0.0920,0.092
164.744819,-0.0117,0.0079,-0.0944,0.095
164.753587,0.0151,0.0174,-0.1064,0.109
164.767207,0.0011,0.0341,-0.1207,0.125
164.773754,-0.0082,0.0220,-0.1087,0.111
164.783698,0.0062,0.0340,-0.1087,0.114
164.797207,0.0061,0.0341,-0.1087,0.114
164.809020,0.0157,0.0243,-0.1231,0.126
164.813540,0.0155,0.0244,-0.1231,0.126
164.824922,0.0032,0.0149,-0.1279,0.129
164.833741,0.0101,0.0174,-0.1159,0.118
164.846908,0.0172,0.0341,-0.1303,0.136
164.853520,0.0027,0.0245,-0.1495,0.151
164.863867,0.0051,0.0340,-0.1495,0.153
164.873994,0.0004,0.0269,-0.1351,0.138
164.887550,0.0053,0.0172,-0.1375,0.139
164.901120,0.0103,0.0198,-0.1327,0.135
164.903762,0.0128,0.0030,-0.1255,0.126
164.913717,0.0056,0.0125,-0.1064,0.107
164.927233,0.0056,0.0315,-0.1136,0.118
164.933423,0.0221,0.0246,-0.1351,0.139
164.944176,-0.0285,0.0295,-0.1255,0.132
164.955128,0.0123,0.0220,-0.1231,0.126
164.967587,-0.0044,0.0387,-0.1160,0.122
164.973968,0.0099,0.0290,-0.1136,0.118
164.984372,0.0144,0.0025,-0.1304,0.131
165.005846,0.0142,0.0219,-0.1328,0.135
165.007472,0.0262,0.0147,-0.1447,0.148
165.014456,0.0259,0.0174,-0.1375,0.141
165.023863,0.0088,0.0152,-0.1303,0.131
165.033473,0.0034,0.0346,-0.1231,0.128
165.048087,0.0132,0.0297,-0.1255,0.130
165.053264,0.0080,0.0297,-0.1327,0.136
165.063401,0.0033,0.0249,-0.1279,0.130
165.074426,-0.0037,0.0321,-0.1159,0.120
165.093989,0.0106,0.0270,-0.1280,0.131
165.095177,0.0081,0.0291,-0.1280,0.132
165.103291,-0.0013,0.0219,-0.1137,0.116
165.113524,-0.0084,0.0194,-0.1233,0.125
165.127569,0.0155,0.0027,-0.1472,0.148
165.133493,-0.0111,0.0171,-0.1400,0.141
165.145031,0.0180,0.0176,-0.1208,0.123
165.153737,0.0060,0.0156,-0.1350,0.136
165.167200,0.0010,0.0396,-0.1350,0.141
165.173781,0.0057,0.0156,-0.1016,0.103
165.184408,0.0154,0.0107,-0.1231,0.125
165.206022,0.0153,0.0111,-0.1374,0.139
165.214011,0.0080,0.0210,-0.1254,0.127
165.215226,0.0033,0.0041,-0.1062,0.106
